Category,Message,word_count,uppercase_word_count,unique_word_count,character_count,letter_count,flagged_word_count,flagged_bigrams_count,digit_count,links_count,free_count,special_count
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,20,1,17,89,68,0,0,0,0,0,0
ham,That's one of the issues but california is okay. No snow so its manageable,14,0,14,74,59,0,0,0,0,0,0
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,20,4,20,135,79,1,0,28,0,0,2
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",14,0,13,71,50,0,0,0,0,0,0
ham,"Awesome, that gonna be soon or later tonight?",8,0,8,45,36,0,0,0,0,0,0
ham,I need details about that online job.,7,1,7,37,30,0,0,0,0,0,0
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,25,4,22,134,92,4,1,14,0,0,0
ham,Missing you too.pray inshah allah,5,0,5,33,28,0,0,0,0,0,0
ham,Pls help me tell Ashley that i cant find her number oh,12,0,12,54,43,0,0,0,0,0,0
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,14,2,13,69,53,1,0,0,0,0,0
ham,S.this will increase the chance of winning.,7,0,7,43,35,0,0,0,0,0,0
ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,15,1,15,81,57,0,0,0,0,0,0
ham,Maybe you should find something else to do instead???,9,0,9,53,42,0,0,0,0,0,0
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,14,0,14,76,60,0,0,0,0,0,0
ham,I liked your new house,5,1,5,22,18,1,0,0,0,0,0
ham,I'm fine. Hope you are also,6,0,6,27,20,0,0,0,0,0,0
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",23,0,20,109,85,0,0,0,0,0,0
ham,Same to u...,3,0,3,12,7,0,0,0,0,0,0
ham,yes baby! I need to stretch open your pussy!,9,1,9,44,34,0,0,0,0,0,0
ham,Thanks  and ! Or bomb and date as my phone wanted to say!,12,0,11,57,42,0,0,0,0,0,0
ham,Ok...,1,0,1,5,2,0,0,0,0,0,0
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",27,1,23,121,91,0,0,0,0,0,0
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",27,2,25,152,109,0,0,3,0,0,0
ham,Nokia phone is lovly..,4,0,4,22,17,0,0,0,0,0,0
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,22,3,19,159,111,4,0,18,0,1,1
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,13,0,13,95,62,1,0,13,0,0,1
ham,Sorry da..today i wont come to play..i have driving clas..,10,0,10,58,43,0,0,0,0,0,0
ham,I'm really sorry I lit your hair on fire,9,1,9,40,31,0,0,0,0,0,0
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",54,2,39,297,212,1,0,0,0,0,0
ham,Okey dokey swashbuckling stuff what oh.,6,0,6,39,33,0,0,0,0,0,0
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",16,0,15,92,69,0,0,0,0,0,0
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,25,0,16,158,108,0,0,9,0,0,0
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,17,1,17,82,62,0,0,0,0,0,0
ham,Well. You know what i mean. Texting,7,0,7,35,27,0,0,0,0,0,0
ham,Hi dis is yijue i would be happy to work wif ü all for gek1510...,15,0,15,65,44,0,0,4,0,0,0
ham,Lol! Oops sorry! Have fun.,5,0,5,26,19,0,0,0,0,0,0
ham,Wat happened to the cruise thing,6,0,6,32,27,0,0,0,0,0,0
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",17,1,15,85,65,0,0,0,0,0,0
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,21,5,18,137,91,0,0,13,1,0,3
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,19,0,16,126,101,0,0,0,0,0,0
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,30,4,28,147,96,3,0,15,0,1,1
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie,15,0,15,75,59,1,0,0,0,0,0
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,19,0,18,92,73,0,0,0,0,0,0
ham,When/where do I pick you up,6,1,6,27,21,0,0,0,0,0,1
ham,As usual u can call me ard 10 smth.,9,0,9,35,24,1,0,2,0,0,0
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",24,2,24,145,105,1,0,0,0,0,0
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,20,0,17,113,93,0,0,0,0,0,0
ham,Poor girl can't go one day lmao,7,0,7,31,24,0,0,0,0,0,0
ham,Or just do that 6times,5,0,5,22,17,0,0,1,0,0,0
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,25,0,19,148,99,3,0,21,0,0,0
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,36,0,34,166,126,0,0,0,0,0,0
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",60,4,26,276,197,0,0,0,0,0,0
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,33,0,29,171,126,1,0,0,0,0,0
ham,Its worse if if uses half way then stops. Its better for him to complete it.,16,0,14,76,59,0,0,0,0,0,0
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,29,1,28,158,124,0,0,1,0,0,0
ham,Send me the new number,5,0,5,22,18,1,0,0,0,0,0
ham,Convey my regards to him,5,0,5,24,20,0,0,0,0,0,0
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,21,0,21,132,95,1,0,14,0,0,0
ham,2 and half years i missed your friendship:-),8,0,8,44,33,0,0,1,0,0,0
ham,I cant pick the phone right now. Pls send a message,11,1,11,51,40,1,0,0,0,0,0
ham,Oh for fuck's sake she's in like tallahassee,8,0,8,44,35,0,0,0,0,0,0
ham,"Haha, that was the first person I was gonna ask",10,1,9,47,37,0,0,0,0,0,0
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",25,3,24,145,96,2,0,18,0,0,1
ham,Taka lor. Wat time u wan 2 come n look 4 us?,12,0,12,44,29,0,0,2,0,0,0
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,24,10,22,134,91,5,0,16,0,2,0
ham,I;m reaching in another 2 stops.,6,0,6,32,24,0,0,1,0,0,0
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",88,5,57,415,300,0,0,0,0,0,0
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,29,4,26,181,128,1,0,11,0,1,4
ham,Will you come online today night,6,0,6,32,27,0,0,0,0,0,0
ham,Then anything special?,3,0,3,22,19,0,0,0,0,0,0
ham,"I'm in solihull, | do you want anything?",7,0,7,40,29,0,0,0,0,0,0
ham,Will do. Have a good day,6,0,6,24,18,0,0,0,0,0,0
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,28,26,27,160,127,0,0,3,0,0,0
ham,Love that holiday Monday feeling even if I have to go to the dentists in an hour,17,1,16,80,64,0,0,0,0,0,0
ham,I am on the way to tirupur.,7,1,7,27,20,0,0,0,0,0,0
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",32,0,25,155,113,0,0,7,0,0,0
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,40,0,30,237,183,1,0,0,0,0,0
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,25,0,24,133,104,0,0,0,0,0,0
ham,"Just dropped em off, omw back now",7,0,7,33,26,1,0,0,0,0,0
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",30,2,25,153,98,4,1,19,0,0,0
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,18,1,18,80,63,0,0,0,0,0,0
ham,Re your call; You didn't see my facebook huh?,9,0,9,45,34,1,0,0,0,0,0
ham,"G says you never answer your texts, confirm/deny",8,1,8,48,39,0,0,0,0,0,1
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",33,0,27,148,105,1,0,0,0,0,0
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,32,1,27,156,119,1,0,0,0,0,0
ham,Oh yah... We never cancel leh... Haha,7,0,7,37,25,0,0,0,0,0,0
ham,We can go 4 e normal pilates after our intro...,10,0,10,47,34,0,0,1,0,0,0
ham,Ok... Let u noe when i leave my house.,9,0,9,38,26,0,0,0,0,0,0
ham,"Oh yes, why is it like torture watching england?",9,0,9,48,38,0,0,0,0,0,0
ham,Wanna do some art?! :D,5,1,5,22,15,0,0,0,0,0,0
ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,18,0,17,96,77,0,0,0,0,0,0
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",31,4,28,159,110,1,0,8,1,0,1
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",24,2,20,124,98,3,0,0,0,0,0
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",30,0,20,149,104,1,0,0,0,0,0
ham,Match started.india  &lt;#&gt;  for 2,5,0,5,37,24,0,0,1,0,0,0
ham,Once free call me sir.,5,0,5,22,17,2,0,0,0,1,0
ham,Hey do you want anything to buy:),7,0,7,33,25,0,0,0,0,0,0
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",16,0,15,83,62,1,0,0,0,0,0
ham,K..k.:)congratulation ..,1,0,1,24,16,0,0,0,0,0,0
ham,G wants to know where the fuck you are,9,1,9,38,30,0,0,0,0,0,0
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,26,0,26,129,103,0,0,0,0,0,0
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,17,0,14,85,59,0,0,1,0,0,0
ham,Ü go home liao? Ask dad to pick me up at 6...,12,1,12,45,29,0,0,1,0,0,0
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,17,0,17,87,69,0,0,0,0,0,0
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",21,2,21,106,73,1,0,1,0,0,0
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,14,0,14,95,78,0,0,0,0,0,0
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,17,1,14,86,67,0,0,0,0,0,0
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",22,2,21,107,84,0,0,0,0,0,0
ham,I'm already back home so no probably not,8,0,8,40,32,0,0,0,0,0,0
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,20,3,19,118,75,2,0,19,0,1,0
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",29,0,26,137,104,1,0,0,0,1,0
ham,I am in bus on the way to calicut,9,1,9,33,25,0,0,0,0,0,0
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,32,0,31,146,114,1,0,0,0,0,0
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,30,0,28,136,102,1,0,3,0,0,0
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",24,2,24,140,110,3,0,4,0,1,0
ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,20,1,18,100,77,1,0,1,0,0,0
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,15,1,14,64,45,0,0,1,0,0,0
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,17,0,17,73,55,0,0,0,0,0,0
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",29,0,25,146,109,1,0,0,0,0,0
ham,I'm vivek:)i got call from your number.,7,0,7,39,29,1,0,0,0,0,0
ham,Why didn't u call on your lunch?,7,0,7,32,24,1,0,0,0,0,0
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",15,0,14,65,45,0,0,2,0,0,0
ham,I want  &lt;#&gt;  rs da:)do you have it?,8,1,8,41,24,0,0,0,0,0,0
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",36,3,23,152,113,0,0,0,0,0,0
ham,Yup ok...,2,0,2,9,5,0,0,0,0,0,0
ham,I want to see your pretty pussy...,7,1,7,34,25,0,0,0,0,0,0
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,24,0,21,153,116,0,0,5,1,0,4
ham,"A few people are at the game, I'm at the mall with iouri and kaila",15,1,13,66,50,0,0,0,0,0,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,28,3,28,159,105,4,1,21,0,0,0
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,24,1,20,135,94,0,0,12,0,0,0
ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,25,0,18,133,95,0,0,0,0,0,0
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,30,1,23,125,92,0,0,1,0,0,0
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,25,0,22,132,103,0,0,0,0,0,0
ham,Hey come online! Use msn... We are all there,9,0,9,44,32,0,0,0,0,0,0
ham,I'm fine. Hope you are good. Do take care.,9,0,9,42,30,0,0,0,0,0,0
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,26,2,26,142,112,0,0,0,0,0,0
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,14,1,12,62,43,0,0,1,0,0,0
ham,Yar... I tot u knew dis would happen long ago already.,11,1,11,54,40,0,0,0,0,0,0
ham,You are gorgeous! keep those pix cumming :) thank you!,9,0,8,54,41,0,0,0,0,0,0
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",11,4,11,54,39,0,0,1,0,0,0
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,22,20,16,89,61,2,0,2,0,0,0
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),21,0,20,111,85,1,0,0,0,0,0
ham,So what u doing today?,5,0,5,22,17,0,0,0,0,0,0
ham,I said its okay. Sorry,5,1,5,22,17,0,0,0,0,0,0
ham,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,9,1,9,57,39,0,0,0,0,0,0
ham,Networking job is there.,4,0,4,24,20,0,0,0,0,0,0
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,22,6,20,138,92,0,0,13,1,0,3
ham,Dont let studying stress you out. L8r.,7,0,7,38,29,0,0,1,0,0,0
ham,That's y u haf 2 keep me busy...,8,0,8,32,20,0,0,1,0,0,0
ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.,15,0,13,70,51,0,0,0,0,0,0
ham,Which channel:-):-):):-).,2,0,2,25,12,0,0,0,0,0,0
ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,19,4,16,96,74,0,0,0,0,0,0
spam,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,30,1,27,175,120,3,0,21,0,0,0
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",19,0,19,95,64,0,0,4,0,0,0
ham,I'm hungry buy smth home...,5,0,5,27,19,0,0,0,0,0,0
ham,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",28,26,24,150,110,0,0,3,0,0,0
ham,My drive can only be read. I need to write,10,1,10,42,32,0,0,0,0,0,0
ham,"Just looked it up and addie goes back Monday, sucks to be her",13,0,13,61,48,0,0,0,0,0,0
ham,Happy new year. Hope you are having a good semester,10,0,10,51,41,1,0,0,0,0,0
ham,Esplanade lor. Where else...,4,0,4,28,21,0,0,0,0,0,0
ham,Can you talk with me..,5,0,5,22,16,0,0,0,0,0,0
ham,"Hmph. Go head, big baller.",5,0,5,26,19,0,0,0,0,0,0
ham,Well its not like you actually called someone a punto. That woulda been worse.,14,0,14,78,63,0,0,0,0,0,0
